Class Name,Class Type,Available,Demand,Schedule
BA 128 WFQ,1,35,0,WF 7-8:30AM lec BA 303
BA 128 WFZ,1,35,0,WF 5:30-7PM lec BA 206
BA 129 THU,1,32,0,TTh 10-11:30AM lec BA 104
BA 132 THZ,1,32,0,TTh 5:30-7PM lec BA 305
BA 142 THR,1,30,0,TTh 8:30-10AM lec BA 304
BA 142 THW,1,30,0,TTh 1-2:30PM lec BA 304
BA 142 THX,1,30,0,TTh 2:30-4PM lec BA 306
BA 142 WFR,1,30,0,WF 8:30-10AM lec BA 306
BA 142 WFU,1,30,0,WF 10-11:30AM lec BA 303
BA 142 WFW,1,30,0,WF 1-2:30PM lec BA 206
BA 142 WFX,1,30,0,WF 2:30-4PM lec BA 208
BA 148 THXFinancial Technology,1,36,0,TTh 2:30-4PM lec BA 210
BA 151 WFR,1,38,0,WF 8:30-10AM lec BA 304
BA 151 WFU,1,38,0,WF 10-11:30AM lec BA 306
BA 151 WFW,1,38,0,WF 1-2:30PM lec BA 303
BA 151 WFX,1,38,0,WF 2:30-4PM lec BA 305
BA 152 THW,1,30,0,TTh 1-2:30PM lec BA 106
BA 158 THUOrganizational Change Management,1,30,0,TTh 10-11:30AM lec BA 303
BA 158 THY-1Positive Psychology,1,30,0,TTh 4-5:30PM lec BA 208
BA 162 THY,1,35,0,TTh 4-5:30PM lec BA 304
BA 162 THZ-1,1,35,0,TTh 5:30-7PM lec BA 304
BA 162 THZ-2,1,35,0,TTh 5:30-7PM lec BA 306
BA 170 TYZ-1,1,35,0,T 4-7PM lec BA 301
BA 170 WFW,1,35,0,WF 1-2:30PM lec BA 306
BA 170 WFX-2,1,35,0,WF 2:30-4PM lec BA 306
BA 170 WFX-3,1,35,0,WF 2:30-4PM lec BA 303
BA 172 SWY,1,30,0,S 1-4PM lec BA 106
BA 173 THW,1,30,0,TTh 1-2:30PM lec BA 212
BA 174 MWX,1,30,0,M 1-4PM lec BA 106
BA 175 WFY,1,30,0,WF 4-5:30PM lec BA 301
BA 176 THY,1,30,0,TTh 4-5:30PM lec BA 303
BA 177 SRV,1,30,0,S 9AM-12PM lec BA 108
BA 178 WFYStrategic Brand Equity Management,1,30,0,WF 4-5:30PM lec BA 303
BA 180.1 WFU,1,40,0,WF 10-11:30AM lab BA 304
BA 180.1 WFV,1,41,0,WF 11:30AM-1PM lab BA 306
BA 182 THR,1,30,0,TTh 8:30-10AM lec BA 306
BA 182 THY,1,35,0,TTh 4-5:30PM lec BA 306
BA 182 WFR,1,33,0,WF 8:30-10AM lec BA 108
BA 182 WFR-1,1,30,0,WF 8:30-10AM lec BA 303
BA 182 WFU,1,32,0,WF 10-11:30AM lec BA 108
BA 186 THW,1,35,0,TTh 1-2:30PM lab BA 208
BA 186 WFW,1,35,0,WF 1-2:30PM lab BA 311
BA 186 WFX,1,35,0,WF 2:30-4PM lab BA 311
BA 190 THW,1,35,0,TTh 1-2:30PM lec BA 303
BA 190 THX,1,35,0,TTh 2:30-4PM lec BA 305
BA 190 THY,1,35,-1,TTh 4-5:30PM lec BA 305
BA 190 WFU,1,35,0,WF 10-11:30AM lec BA 212
BA 190 WFX,1,35,0,WF 2:30-4PM lec BA 206
BA 190 WFY,1,35,0,WF 4-5:30PM lec BA 206
BA 192 WFY,1,40,0,WF 4-5:30PM lec BA 104
BA 193 WFU,1,40,0,WF 10-11:30AM lec BA 305
BA 193 WFW,1,40,0,WF 1-2:30PM lec BA 305
BA 194 THW,1,40,0,TTh 1-2:30PM lec BA 305
BA 194 THX,1,40,0,TTh 2:30-4PM lec BA 303
BA 198 WFUBusiness Communication,1,30,0,WF 10-11:30AM lec BA 311
BA 303 TUV,1,10,0,T 1-4PM lec BA 214
BA 313 FUV,1,5,0,F 1-4PM lec BA 212
BA 391 THV,1,10,0,Th 1-4PM lec BA 214
BA 395 MUCBusiness Policy,1,5,0,M 9AM-12PM lec TBA
BA 400 TUC,1,5,0,T 9AM-12PM diss TBA
BA 400 WUC,1,2,0,W 9AM-12PM diss TBA
BC 200 MRU,1,1,0,M 8:30-11:30AM thesis BVR
BC 200 MRU-1,1,1,0,M 8:30-11:30AM thesis BVR
BC 200 MRU-2,1,4,0,M 8:30-11:30AM thesis BVR
BC 200 MRU-3,1,1,0,M 8:30-11:30AM thesis BVR
BC 200 MRU-4,1,1,0,M 8:30-11:30AM thesis BVR
BC 200 MRU-5,1,1,0,M 8:30-11:30AM thesis BVR
BIO 1 THR,1,10,0,TTh 8:30-10AM lec IB 206
BIO 1 THU,1,10,0,TTh 10-11:30AM lec IB 206
BIO 1 THX,1,20,0,Th 2:30-4PM lec IB 250; T 2:30-4PM lec TBA
BIO 1 THY,1,20,0,Th 4-5:30PM lec IB 250; T 4-5:30PM lec TBA
BIO 1 THY-1,1,10,0,TTh 4-5:30PM lec IB 206
BIO 1 WFR,1,18,0,WF 8:30-10AM lec IB 206
BIO 1 WFU,1,18,0,WF 10-11:30AM lec IB 206
BIO 1 WFX,1,18,0,WF 2:30-4PM lec IB 206
BIO 11 THQ,1,60,0,TTh 7-8:30AM lec IB 117
BIO 11 WFQ,1,60,0,WF 7-8:30AM lec IB 117
BIO 11 THR,1,41,0,TTh 8:30-10AM lec IB 117
BIO 11 THW,1,62,0,TTh 1-2:30PM lec IB 117
BIO 11 WFR,1,30,0,WF 8:30-10AM lec IB 117
BIO 11 WFW,1,60,0,WF 1-2:30PM lec IB 117
BIO 11.1 THRU,1,20,0,TTh 8:30-11:30AM lab IB 308
BIO 11.1 THRU-1,1,20,0,TTh 8:30-11:30AM lab IB 306
BIO 11.1 THRU-3,1,20,0,TTh 8:30-11:30AM lab IB 307
BIO 11.1 THVW,1,21,0,TTh 11:30AM-2:30PM lab IB 308
BIO 11.1 THVW-1,1,24,0,TTh 11:30AM-2:30PM lab IB 306
BIO 11.1 THXY,1,25,0,TTh 2:30-5:30PM lab IB 308
BIO 11.1 THXY-1,1,24,0,TTh 2:30-5:30PM lab IB 306
BIO 11.1 WFRU,1,20,0,WF 8:30-11:30AM lab IB 308
BIO 11.1 WFVW,1,24,0,WF 11:30AM-2:30PM lab IB 308
BIO 11.1 WFVW-1,1,24,0,WF 11:30AM-2:30PM lab IB 306
BIO 11.1 WFXY,1,24,0,WF 2:30-5:30PM lab IB 308
BIO 11.1 WFXY-1,1,24,0,WF 2:30-5:30PM lab IB 307
BIO 11.1 WFXY-2,1,24,0,WF 2:30-5:30PM lab IB 306
BIO 12 THR,1,20,0,TTh 8:30-10AM lec IB 345
BIO 12 WFR,1,20,0,WF 8:30-10AM lec IB 345
BIO 12.1 THVW,1,10,0,TTh 11:30AM-2:30PM lab IB 307
BIO 12.1 THXY,1,10,0,TTh 2:30-5:30PM lab IB 307
BIO 12.1 WFVW,1,15,0,WF 11:30AM-2:30PM lab IB 307
BIO 100 TGI,1,20,0,T 12-2PM lec TBA
BIO 100 TKL,1,20,0,T 3-5PM lec TBA
BIO 100 TGI/HVW,1,20,0,Th 11:30AM-2:30PM lab TBA
BIO 100 TKL/HXY,1,20,0,Th 2:30-5:30PM lab TBA
BIO 101 THK,1,10,0,TTh 3-4PM lec IB 117
BIO 101 WFK,1,30,0,WF 3-4PM lec IB 117
BIO 101 THK/TVW,1,10,0,T 11:30AM-2:30PM lab IB 330
BIO 101 WFK/FVW,1,15,0,F 11:30AM-2:30PM lab IB 330
BIO 101 WFK/WVW,1,15,0,W 11:30AM-2:30PM lab IB 330
BIO 102 THW,1,25,0,TTh 1-2:30PM lec IB 345
BIO 102 WFW,1,25,0,WF 1-2:30PM lec IB 345
BIO 102.1 THRU,1,10,0,TTh 8:30-11:30AM lab IB 302
BIO 102.1 THXY,1,12,0,TTh 2:30-5:30PM lab IB 302
BIO 102.1 WFXY,1,20,0,WF 2:30-5:30PM lab IB 302
BIO 111 WFG,1,20,0,WF 12-1PM lec IB 206
BIO 111 WFRU,1,20,0,WF 8:30-11:30AM lab IB 119
BIO 112 THK,1,20,0,TTh 3-4PM class IB 206
BIO 112 THVW,1,20,0,TTh 11:30AM-2:30PM lab IB 309
BIO 116 WFA,1,20,0,WF 7-8AM lec IB 206
BIO 116 WFXY,1,20,0,WF 2:30-5:30PM lab IB 119
BIO 117 WFD,1,20,0,WF 10-11AM lec IB 118
BIO 117 WFQR,1,20,0,WF 7-10AM lab IB 118
BIO 120 THA,1,40,0,TTh 7-8AM lec IB 345
BIO 120 WFA,1,20,0,WF 7-8AM lec IB 345
BIO 120 THRU,1,20,0,TTh 8:30-11:30AM lab IB 309
BIO 120 THXY,1,20,0,TTh 2:30-5:30PM lab IB 309
BIO 120 WFRU,1,20,0,WF 8:30-11:30AM lab IB 309
BIO 121 THG,1,32,0,TTh 12-1PM lec IB 345
BIO 121 THG/THRU,1,10,0,TTh 8:30-11:30AM lab IB 330
BIO 121 THG/THXY,1,12,0,TTh 2:30-5:30PM lab IB 330
BIO 121 THG/WFXY,1,10,0,WF 2:30-5:30PM lab IB 330
BIO 122 WFV,1,30,0,WF 11:30AM-1PM lec IB 345
BIO 122.1 THVW,1,10,0,TTh 11:30AM-2:30PM lab IB 321
BIO 122.1 THXY,1,10,0,TTh 2:30-5:30PM lab IB 321
BIO 123 HXY,1,12,0,Th 3:30-5:30PM lec IB 345
BIO 123 HXY/TXY,1,12,0,T 2:30-5:30PM lab IB 280
BIO 131 THD,1,16,0,TTh 10-11AM lec IB 345
BIO 131 WFD,1,15,0,WF 10-11AM lec IB 345
BIO 131 THXY,1,15,0,TTh 2:30-5:30PM lab IB 260
BIO 131 WFXY,1,15,0,WF 2:30-5:30PM lab IB 260
BIO 131 WFXY-1,1,1,0,WF 2:30-5:30PM lab TBA
BIO 132 THW,1,20,0,TTh 1-2:30PM lec IB 206
BIO 132 WFW,1,20,0,WF 1-2:30PM lec IB 206
BIO 132.1 THRU,1,10,0,TTh 8:30-11:30AM lab IB 260
BIO 132.1 WFRU,1,10,0,WF 8:30-11:30AM lab IB 260
BIO 134 MDE,1,30,0,M 10AM-12PM class IB 345
BIO 134 MQR,1,15,0,M 7-10AM lab IB 321
BIO 134 TRU,1,15,0,T 8:30-11:30AM lab IB 321
BIO 140 THQ,1,45,0,TTh 7-8:30AM lec IB 250
BIO 140.1 THRU,1,15,0,TTh 8:30-11:30AM lab IB 169
BIO 140.1 WFRU,1,15,0,WF 8:30-11:30AM lab IB 169
BIO 140.1 WFVW,1,15,0,WF 11:30AM-2:30PM lab IB 169
BIO 142 THX,1,40,0,TTh 2:30-3:30PM lec IB 345
BIO 142 THX/HVW,1,10,0,Th 11:30AM-2:30PM lab IB 169
BIO 142 THX/HYZ,1,15,0,Th 3:30-6:30PM lab IB 169
BIO 142 THX/TYZ,1,15,0,T 3:30-6:30PM lab IB 169
BIO 150 WFQ,1,48,0,WF 7-8:30AM lec IB 250
BIO 150.1 WFRU,1,16,0,WF 8:30-11:30AM lab IB 280
BIO 150.1 WFVW,1,16,0,WF 11:30AM-2:30PM lab IB 280
BIO 150.1 WFXY,1,16,0,WF 2:30-5:30PM lab IB 280
BIO 151 THA,1,30,0,TTh 7-8AM lec IB 206
BIO 151 HRU,1,10,0,Th 8:30-11:30AM lab IB 280
BIO 151 MRU,1,10,0,M 8:30-11:30AM lab IB 280
BIO 151 TRU,1,10,0,T 8:30-11:30AM lab IB 280
BIO 160 THV,1,48,0,TTh 11:30AM-1PM lec IB 117
BIO 160.1 THRU,1,16,0,TTh 8:30-11:30AM lab IB 118
BIO 160.1 THXY,1,16,0,TTh 2:30-5:30PM lab IB 118
BIO 160.1 WFXY,1,16,0,WF 2:30-5:30PM lab IB 118
BIO 164 WFR,1,12,0,WF 8:30-10AM lec TBA
BIO 165 THR,1,10,0,TTh 8:30-10AM lec IB 119
BIO 166 WFK,1,10,0,WF 3-4PM lec TBA
BIO 166 WFK/WFVW,1,10,0,WF 11:30AM-2:30PM lab IB 119
BIO 191 WKL,1,40,0,W 3-5PM lec IB 345
BIO 191 WKL/FXY,1,40,0,F 2:30-5:30PM lec IB 345
BIO 193 THU,1,12,0,TTh 10-11:30AM lec TBA
BIO 196 HO,1,10,0,Th 6-7PM lec IB 250
BIO 196 TO,1,10,0,T 6-7PM lec IB 250
BIO 196 WO,1,10,0,W 6-7PM lec IB 250
BIO 220 WKL/FZQ,1,10,0,F 5:30-8:30PM lab IB 321; F 5:30-8:30PM lab IB 330; W 6-8PM lec IB 321; W 6-8PM lec IB 330
BIO 224 WCD/FRU,1,10,0,F 8:30-11:30AM lab IB 321; F 8:30-11:30AM lab IB 330; W 9-11AM lec IB 321; W 9-11AM lec IB 330
BIO 240 WOA/FZQ,1,10,0,F 5:30-8:30PM lab IB 169; W 6-8PM lec IB 169
BIO 241 SBC/SUV,1,10,0,S 8-10AM lec IB 169; S 10AM-1PM lab IB 169
BIO 243 WKL/FXY,1,10,0,F 2:30-5:30PM lab IB 169; W 3-5PM lec IB 169
BIO 250 TXY,1,10,0,T 2:30-5:30PM lec IB 250
BIO 260 WGI/FVW,1,10,0,F 11:30AM-2:30PM lab IB 118; W 12-2PM lec IB 118
BIO 262 SQRUV,1,10,0,S 7-10AM lab IB 118; S 10AM-12PM lec IB 118
BIO 265 WFY,1,10,0,WF 4-5:30PM lec IB 250
BIO 281 THR,1,10,0,Th 8:30-10AM disc TBA; T 8:30-10AM lec TBA
BIO 296 TG,1,10,0,T 12-1PM lec IB 206
BIO 299 MQRUV,1,10,0,M 7AM-1PM lab TBA
BIO 395 B,1,10,0,Su 7AM-7PM lab TBA
BIO 395 S,1,10,0,Su 7AM-7PM lab TBA
BIO 395 S-1,1,10,0,Su 7AM-7PM lab TBA
BIO 397 WXYEpigenetics,1,10,0,W 2:30-5:30PM lec TBA
BIO 399 X,1,10,0,M 1-7PM res TBA
BJ 101 HWX,1,15,0,Th 1-4PM lec RM 207
BJ 101 WYZ,1,15,0,W 4-7PM lec RM 205
BMAS 100 TRU,1,16,0,T 8:30-11:30AM lec TBA
BMAS 100 WWX,1,17,0,W 1-4PM lec M 107
BMAS 105 TRU,1,17,0,T 8:30-11:30AM lec TBA
BMAS 105 TRU-1,1,17,0,T 8:30-11:30AM lec BVR
BMAS 105 TRU-2,1,17,0,T 8:30-11:30AM lec M 107
BMAS 107 HRU,1,21,0,Th 8:30-11:30AM lec/work TBA
BMAS 107 WRU,1,18,0,W 8:30-11:30AM lec/work TBA
BMAS 107 WWX,1,17,0,W 1-4PM lec/work TBA
BMAS 108 HRU,1,18,0,Th 8:30-11:30AM lec/work BVR
BMAS 108 HWX,1,16,0,Th 1-4PM lec/work BVR
BMAS 108 TWX,1,20,0,T 1-4PM lec/work M 107
BMAS 109 HWX,1,17,0,Th 1-4PM lec M 107
BMAS 109 WWX,1,19,0,W 1-4PM lec TBA
BMAS 109 WWX-1,1,18,0,W 1-4PM lec BVR
BMAS 111 FRU,1,13,0,F 8:30-11:30AM lec TBA
BMAS 111 TWX,1,13,0,T 1-4PM lec TBA
BMAS 111 WRU,1,14,0,W 8:30-11:30AM lec TBA
BMAS 112 FRU,1,15,0,F 8:30-11:30AM studio TBA
BMAS 113 HRU,1,15,0,Th 8:30-11:30AM studio TBA
BMAS 113 HWX,1,15,0,Th 1-4PM studio TBA
BMAS 113 WWX,1,15,0,W 1-4PM studio TBA
BMAS 125 HYZ,1,17,0,Th 4-7PM lec TBA
BMAS 125 TWX,1,15,0,T 1-4PM lec TBA
BMAS 125 WRU,1,20,0,W 8:30-11:30AM lec M 107
BMAS 136 TWX,1,10,0,T 1-4PM lec/work TBA
BMAS 143 HRU,1,14,0,Th 8:30-11:30AM studio TBA
BMAS 160 HRU,1,11,0,Th 8:30-11:30AM lec M 107
BMAS 162 TWX,1,15,0,T 1-4PM lec TBA
BMAS 196 WRUResearch Methodologies in Media Studies,1,10,0,W 8:30-11:30AM lec TBA
BMAS 198 MWX,1,10,0,M 1-4PM prac TBA
BMAS 199 WRU,1,17,0,W 8:30-11:30AM lec BVR
BMAS 199.1 HWX,1,10,0,Th 1-4PM studio TBA
BMAS 199.1 HWX-1,1,13,0,Th 1-4PM studio TBA
BMAS 199.1 WRU,1,13,0,W 8:30-11:30AM studio B5
BMAS 200 MRU,1,3,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-1,1,2,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-10,1,2,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-10,1,2,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-2,1,3,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-4,1,5,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-5,1,2,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-6,1,3,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-7,1,3,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-8,1,2,0,M 8:30-11:30AM thesis BVR
BMAS 200 MRU-9,1,2,0,M 8:30-11:30AM thesis BVR
CD 11 WRU1,1,25,0,W 8:30-11:30AM lec TBA
CD 11 WRU3,1,26,0,W 8:30-11:30AM lec TBA
CD 100 TRU1,1,25,0,T 8:30-11:30AM lec TBA
CD 100 TRU2,1,25,0,T 8:30-11:30AM lec TBA
CD 100 TRU3,1,25,0,T 8:30-11:30AM lec TBA
CD 101 TXY1,1,25,0,T 2:30-5:30PM lec TBA
CD 101 TXY2,1,25,0,T 2:30-5:30PM lec TBA
CD 110 TRU,1,25,0,T 8:30-11:30AM lec TBA
CD 111 FRU,1,25,0,F 8:30-11:30AM lec TBA
CD 112 THRU1,1,27,0,Th 8:30-11:30AM lec TBA
CD 112 THRU2,1,25,0,Th 8:30-11:30AM lec TBA
CD 121 FRU,1,25,0,F 8:30-11:30AM lec TBA
CD 122 TRU,1,25,0,T 8:30-11:30AM lec TBA
CD 123 FXY1,1,26,0,F 2:30-5:30PM disc TBA
CD 123 FXY2,1,25,0,F 2:30-5:30PM disc TBA
CD 131 WRU,1,25,0,W 8:30-11:30AM lec TBA
CD 134 WXY1,1,25,0,W 2:30-5:30PM lec TBA
CD 134 WXY2,1,25,0,W 2:30-5:30PM lec TBA
CD 190 THXY,1,25,0,Th 2:30-5:30PM lec TBA
CD 192 THXY1,1,25,0,Th 2:30-5:30PM lec TBA
CD 192 THXY2,1,25,0,Th 2:30-5:30PM lec TBA
CD 201 FZQ,1,15,0,F 5:30-8:30PM lec TBA
CD 202 WZQ1,1,15,0,W 5:30-8:30PM lec TBA
CD 202 WZQ2,1,15,0,W 5:30-8:30PM lec TBA
CD 203 THZQ,1,15,0,Th 5:30-8:30PM lec TBA
CD 221 THZQ1,1,15,0,Th 5:30-8:30PM lec TBA
CD 224 SRUV,1,15,0,S 9AM-12PM lec TBA
CD 226 MZQ,1,15,0,M 5:30-8:30PM lec TBA
CD 231 WZQ,1,15,0,W 5:30-8:30PM lec TBA
CD 232 TZQ,1,15,0,T 5:30-8:30PM lec TBA
CD 235 THZQ,1,15,0,Th 5:30-8:30PM lec TBA
CD 236 SRUVCOMM. ENTERPRISE & COOPERATIVE DEV.,1,15,0,S 9AM-12PM lec TBA
CD 241 THZQ,1,15,0,Th 5:30-8:30PM disc TBA
CD 243 FZQ,1,15,0,F 5:30-8:30PM lec TBA
CD 291 TZQ,1,15,0,T 5:30-8:30PM lec TBA
CD 292 TZQ1,1,15,0,T 5:30-8:30PM lec TBA
CD 292 TZQ2,1,15,0,T 5:30-8:30PM lec TBA
CE 11 THU,1,24,0,TTh 10-11:30AM lec ICE 409A
CE 11 THW,1,24,0,TTh 1-2:30PM lec ICE 409A
CE 11 THX,1,24,0,TTh 2:30-4PM lec ICE 409A
CE 11 THY,1,24,-1,TTh 4-5:30PM lec ICE 409A
CE 17 MCDE,1,80,0,M 9AM-12PM lec ICE 405
CE 17 MWX,1,80,0,M 1-4PM lec ICE 405
CE 17 FUV,1,20,0,F 10AM-1PM lab MH 239
CE 17 HRU,1,20,0,Th 8:30-11:30AM lab MH 239
CE 17 HVW,1,20,0,Th 11:30AM-2:30PM lab MH 239
CE 17 HXY,1,20,0,Th 2:30-5:30PM lab MH 239
CE 17 TRU,1,20,0,T 8:30-11:30AM lab MH 239
CE 17 TVW,1,20,0,T 11:30AM-2:30PM lab MH 239
CE 17 TXY,1,20,0,T 2:30-5:30PM lab MH 239
CE 17 WUV,1,20,0,W 10AM-1PM lab MH 239
CE 18 THBC,1,23,0,TTh 8-10AM lec ICE 411
CE 18 WFBC1,1,24,0,WF 8-10AM lec ICE 409A
CE 18 WFBC2,1,23,0,WF 8-10AM lec ICE 409B
CE 22 SCDE1,1,28,0,S 9AM-12PM lec ICE 203
CE 22 SCDE2,1,28,0,S 9AM-12PM lec ICE 306B
CE 22 SCDE3,1,28,0,S 9AM-12PM lec ICE 408
CE 22 SCDE4,1,24,0,S 9AM-12PM lec ICE 201
CE 22 SCDE5,1,28,0,S 9AM-12PM lec ICE 306A
CE 24 THR,1,24,0,TTh 8:30-10AM lec ICE 409A
CE 25 FIJ,1,60,0,F 1-3PM lec ICE Theater
CE 25 FKL,1,60,0,F 3-5PM lec ICE Theater
CE 25 MAB,1,30,0,M 7-9AM lec ICE 405
CE 25 FUV1,1,15,0,F 10AM-1PM lab ICE 301
CE 25 HRU1,1,15,0,Th 8:30-11:30AM lab ICE 301
CE 25 HRU2,1,15,0,Th 8:30-11:30AM lab ICE 302
CE 25 HVW2,1,15,0,Th 11:30AM-2:30PM lab ICE 302
CE 25 HXY1,1,15,0,Th 2:30-5:30PM lab ICE 301
CE 25 HXY2,1,15,0,Th 2:30-5:30PM lab ICE 302
CE 25 TRU1,1,15,0,T 8:30-11:30AM lab ICE 301
CE 25 TRU2,1,15,0,T 8:30-11:30AM lab ICE 302
CE 25 TXY1,1,15,0,T 2:30-5:30PM lab ICE 301
CE 25 TXY2,1,15,0,T 2:30-5:30PM lab ICE 302
CE 29 THW,1,20,0,TTh 1-2:30PM lec ICE 306A
CE 29 THX1,1,20,0,TTh 2:30-4PM lec ICE 409B
CE 29 THX2,1,20,0,TTh 2:30-4PM lec ICE 202
CE 29 THY,1,20,0,TTh 4-5:30PM lec ICE 201
CE 29 WFU,1,20,0,WF 10-11:30AM lec ICE 202
CE 31 TGI,1,80,0,T 12-2PM lec ICE Theater
CE 31 WBC,1,80,0,W 8-10AM lec ICE Theater
CE 31 FUV,1,20,0,F 10AM-1PM lab CoMSLab
CE 31 HRU,1,20,0,Th 8:30-11:30AM lab CoMSLab
CE 31 HVW,1,20,0,Th 11:30AM-2:30PM lab CoMSLab
CE 31 HXY,1,20,0,Th 2:30-5:30PM lab CoMSLab
CE 31 TRU,1,20,0,T 8:30-11:30AM lab CoMSLab
CE 31 TVW,1,20,0,T 11:30AM-2:30PM lab CoMSLab
CE 31 TXY,1,20,0,T 2:30-5:30PM lab CoMSLab
CE 31 WUV,1,20,0,W 10AM-1PM lab CoMSLab
CE 41 MKL,1,30,0,M 3-5PM lec ICE 306A
CE 115 THVW,1,23,0,Th 11:30AM-2:30PM lab ICE 411; T 11:30AM-2:30PM lec ICE 411
CE 115 THXY,1,23,0,Th 2:30-5:30PM lab ICE 410; T 2:30-5:30PM lec ICE 410
CE 116 TBC/HQR,1,28,0,Th 7-10AM lab ICE 408; T 8-10AM lec ICE 408
CE 116 TCD/HRU,1,28,0,Th 8:30-11:30AM lab ICE 412; T 9-11AM lec ICE 412
CE 116 TDE/HUV,1,28,0,T 10AM-12PM lec ICE 203; Th 10AM-1PM lab ICE 203
CE 116 WBC/FQR,1,28,0,F 7-10AM lab ICE 306A; W 8-10AM lec ICE 306A
CE 116 WDE/FUV,1,28,0,W 10AM-12PM lec ICE 306B; F 10AM-1PM lab ICE 306B
CE 123 THU,1,30,0,TTh 10-11:30AM lec ICE 306A
CE 124 THQ,1,28,0,TTh 7-8:30AM lec ICE 203
CE 124 THX,1,28,0,TTh 2:30-4PM lec ICE 412
CE 124 THY,1,28,0,TTh 4-5:30PM lec ICE 306A
CE 124 WFR,1,28,0,WF 8:30-10AM lec ICE 306B
CE 124 WFU,1,28,0,WF 10-11:30AM lec ICE 408
CE 130 THQ,1,25,0,TTh 7-8:30AM lec ICE 202
CE 130 THR,1,25,0,TTh 8:30-10AM lec ICE 202
CE 130 THU,1,25,0,TTh 10-11:30AM lec ICE 202
CE 130 THW,1,25,0,TTh 1-2:30PM lec ICE 201
CE 130 THX,1,25,0,TTh 2:30-4PM lec ICE 201
CE 130 THY,1,25,0,TTh 4-5:30PM lec ICE 202
CE 132 THR,1,28,0,TTh 8:30-10AM lec ICE 203
CE 132 THU,1,28,0,TTh 10-11:30AM lec ICE 306B
CE 132 THX,1,28,0,TTh 2:30-4PM lec ICE 306A
CE 132 WFR,1,28,0,WF 8:30-10AM lec ICE 408
CE 132 WFU,1,28,0,WF 10-11:30AM lec ICE 412
CE 141 THU,1,23,0,TTh 10-11:30AM lec ICE 409B
CE 141 WFU,1,23,0,WF 10-11:30AM lec ICE 409B
CE 142 THR,1,28,0,TTh 8:30-10AM lec ICE 306B
CE 142 THW1,1,28,0,TTh 1-2:30PM lec ICE 412
CE 142 THW2,1,28,0,TTh 1-2:30PM lec ICE 408
CE 142 WFR,1,28,0,WF 8:30-10AM lec ICE 203
CE 142 WFU,1,28,0,WF 10-11:30AM lec ICE 203
CE 151 THBC,1,28,0,TTh 8-10AM lec ICE 306A
CE 151 THDE,1,28,0,TTh 10AM-12PM lec ICE 408
CE 151 THIJ,1,28,0,TTh 1-3PM lec ICE 306B
CE 151 THKL1,1,28,0,TTh 3-5PM lec ICE 408
CE 151 THKL2,1,28,0,TTh 3-5PM lec ICE 203
CE 151 WFBC,1,28,0,WF 8-10AM lec ICE 412
CE 152 SBCDE,1,25,0,S 8AM-12PM lec ICE 202
CE 152 SIJKL,1,25,0,S 1-5PM lec ICE 202
CE 162 MCD,1,30,0,M 9-11AM lec ICE 306A
CE 162 MVW,1,15,0,M 11:30AM-2:30PM lab GeotechLab
CE 162 MXY,1,15,0,M 2:30-5:30PM lab GeotechLab
CE 163 MRU,1,28,0,M 8:30-11:30AM lec ICE 408
CE 163 MVW,1,28,0,M 11:30AM-2:30PM lec ICE 408
CE 163 MXY,1,28,0,M 2:30-5:30PM lec ICE 408
CE 163 SCDE,1,28,0,S 9AM-12PM lec ICE 412
CE 163 SWX,1,28,0,S 1-4PM lec ICE 412
CE 190 FWX,1,30,0,F 1-4PM lab ICE 306A
CE 196 MG1,1,20,0,S 7AM-1PM lab ICE 405; M 12-1PM lec ICE Theater
CE 196 MG2,1,20,0,S 7AM-1PM lab ICE 405; M 12-1PM lec ICE Theater
CE 196 MG3,1,20,0,S 7AM-1PM lab ICE 405; M 12-1PM lec ICE Theater
CE 196 MG4,1,20,0,S 7AM-1PM lab ICE 405; M 12-1PM lec ICE Theater
CE 196 MG5,1,20,0,S 7AM-1PM lab ICE 405; M 12-1PM lec ICE Theater
CE 196 MG6,1,20,0,S 7AM-1PM lab ICE 405; M 12-1PM lec ICE Theater
CE 197 MWX1Rainwater Harvesting System Fundamentals,1,25,0,M 1-4PM lec ICE 412
CE 197 MWX2Introduction to Computational Structural Dynamics,1,25,0,M 1-4PM lec ICE 409A
CE 197 THWIntroduction to Nondestructive Testing,1,25,0,TTh 1-2:30PM lec ICE 203
CE 197 THYEngineering Project Management,1,25,0,TTh 4-5:30PM lec ICE 412
CE 197 WFVIntroduction to Transport Modeling and Simulation,1,24,0,WF 11:30AM-1PM lec ICE 409A
CE 199 WI/WFXY-CEMG,1,25,0,W 1-2PM lec ICE Theater; WF 2:30-5:30PM lab TBA
CE 199 WI/WFXY-EEEG,1,25,0,W 1-2PM lec ICE Theater; WF 2:30-5:30PM lab TBA
CE 199 WI/WFXY-GEG,1,25,0,W 1-2PM lec ICE Theater; WF 2:30-5:30PM lab TBA
